Id	Category Id	Category	Anatomic Site Id	Anatomic Site	Subsite Id	Subsite	Diagnosis Id	Diagnosis	Diagnosis Modifier Id	Diagnosis Modifier	Combined Diagnosis	Combined Diagnosis Id
929SS122	C6	MALIGNANT	S57	LYMPH NODE	SS122	PANCREATIC	D187	LYMPHOMA	DM551	PRECURSOR T-CELL	LYMPHOMA \ PRECURSOR T-CELL	CD902
929SS117	C6	MALIGNANT	S57	LYMPH NODE	SS117	"NECK, CERVICAL"	D187	LYMPHOMA	DM551	PRECURSOR T-CELL	LYMPHOMA \ PRECURSOR T-CELL	CD902
929SS107	C6	MALIGNANT	S57	LYMPH NODE	SS107	MESENTERIC	D187	LYMPHOMA	DM551	PRECURSOR T-CELL	LYMPHOMA \ PRECURSOR T-CELL	CD902
929SS103	C6	MALIGNANT	S57	LYMPH NODE	SS103	MAMMARY CHAIN	D187	LYMPHOMA	DM551	PRECURSOR T-CELL	LYMPHOMA \ PRECURSOR T-CELL	CD902
929SS88	C6	MALIGNANT	S57	LYMPH NODE	SS88	INGUINAL	D187	LYMPHOMA	DM551	PRECURSOR T-CELL	LYMPHOMA \ PRECURSOR T-CELL	CD902
929SS76	C6	MALIGNANT	S57	LYMPH NODE	SS76	HILAR	D187	LYMPHOMA	DM551	PRECURSOR T-CELL	LYMPHOMA \ PRECURSOR T-CELL	CD902
929SS33	C6	MALIGNANT	S57	LYMPH NODE	SS33	CERVICAL	D187	LYMPHOMA	DM551	PRECURSOR T-CELL	LYMPHOMA \ PRECURSOR T-CELL	CD902
929SS21	C6	MALIGNANT	S57	LYMPH NODE	SS21	BRONCHIAL	D187	LYMPHOMA	DM551	PRECURSOR T-CELL	LYMPHOMA \ PRECURSOR T-CELL	CD902
929SS16	C6	MALIGNANT	S57	LYMPH NODE	SS16	AXILLARY	D187	LYMPHOMA	DM551	PRECURSOR T-CELL	LYMPHOMA \ PRECURSOR T-CELL	CD902
929SS2	C6	MALIGNANT	S57	LYMPH NODE	SS2	ABDOMINAL	D187	LYMPHOMA	DM551	PRECURSOR T-CELL	LYMPHOMA \ PRECURSOR T-CELL	CD902
1400SS1	C6	MALIGNANT	S50	SPLEEN	SS1	NONE	D187	LYMPHOMA	DM551	PRECURSOR T-CELL	LYMPHOMA \ PRECURSOR T-CELL	CD902
472SS195	C6	MALIGNANT	S65	BONE MARROW	SS195	VERTEBRAL COLUMN	D187	LYMPHOMA	DM551	PRECURSOR T-CELL	LYMPHOMA \ PRECURSOR T-CELL	CD902
472SS168	C6	MALIGNANT	S65	BONE MARROW	SS168	STERNUM	D187	LYMPHOMA	DM551	PRECURSOR T-CELL	LYMPHOMA \ PRECURSOR T-CELL	CD902
472SS153	C6	MALIGNANT	S65	BONE MARROW	SS153	RIB	D187	LYMPHOMA	DM551	PRECURSOR T-CELL	LYMPHOMA \ PRECURSOR T-CELL	CD902
472SS130	C6	MALIGNANT	S65	BONE MARROW	SS130	PELVIC GIRDLE	D187	LYMPHOMA	DM551	PRECURSOR T-CELL	LYMPHOMA \ PRECURSOR T-CELL	CD902
472SS86	C6	MALIGNANT	S65	BONE MARROW	SS86	ILIAC CREST	D187	LYMPHOMA	DM551	PRECURSOR T-CELL	LYMPHOMA \ PRECURSOR T-CELL	CD902
472SS60	C6	MALIGNANT	S65	BONE MARROW	SS60	FEMUR	D187	LYMPHOMA	DM551	PRECURSOR T-CELL	LYMPHOMA \ PRECURSOR T-CELL	CD902
171	C6	MALIGNANT					D187	LYMPHOMA	DM551	PRECURSOR T-CELL	LYMPHOMA \ PRECURSOR T-CELL	CD902
1401SS1	C6	MALIGNANT	S50	SPLEEN	SS1	NONE	D188	LYMPHOMA MATURE B-CELL TYPE	DM552	BURKITT	LYMPHOMA MATURE B-CELL TYPE \ BURKITT	CD903
930SS182	C6	MALIGNANT	S57	LYMPH NODE	SS182	TRACHEAL	D188	LYMPHOMA MATURE B-CELL TYPE	DM552	BURKITT	LYMPHOMA MATURE B-CELL TYPE \ BURKITT	CD903
930SS178	C6	MALIGNANT	S57	LYMPH NODE	SS178	THORACIC	D188	LYMPHOMA MATURE B-CELL TYPE	DM552	BURKITT	LYMPHOMA MATURE B-CELL TYPE \ BURKITT	CD903
930SS150	C6	MALIGNANT	S57	LYMPH NODE	SS150	RENAL	D188	LYMPHOMA MATURE B-CELL TYPE	DM552	BURKITT	LYMPHOMA MATURE B-CELL TYPE \ BURKITT	CD903
930SS129	C6	MALIGNANT	S57	LYMPH NODE	SS129	PELVIC	D188	LYMPHOMA MATURE B-CELL TYPE	DM552	BURKITT	LYMPHOMA MATURE B-CELL TYPE \ BURKITT	CD903
930SS122	C6	MALIGNANT	S57	LYMPH NODE	SS122	PANCREATIC	D188	LYMPHOMA MATURE B-CELL TYPE	DM552	BURKITT	LYMPHOMA MATURE B-CELL TYPE \ BURKITT	CD903
930SS117	C6	MALIGNANT	S57	LYMPH NODE	SS117	"NECK, CERVICAL"	D188	LYMPHOMA MATURE B-CELL TYPE	DM552	BURKITT	LYMPHOMA MATURE B-CELL TYPE \ BURKITT	CD903
930SS107	C6	MALIGNANT	S57	LYMPH NODE	SS107	MESENTERIC	D188	LYMPHOMA MATURE B-CELL TYPE	DM552	BURKITT	LYMPHOMA MATURE B-CELL TYPE \ BURKITT	CD903
930SS103	C6	MALIGNANT	S57	LYMPH NODE	SS103	MAMMARY CHAIN	D188	LYMPHOMA MATURE B-CELL TYPE	DM552	BURKITT	LYMPHOMA MATURE B-CELL TYPE \ BURKITT	CD903
930SS88	C6	MALIGNANT	S57	LYMPH NODE	SS88	INGUINAL	D188	LYMPHOMA MATURE B-CELL TYPE	DM552	BURKITT	LYMPHOMA MATURE B-CELL TYPE \ BURKITT	CD903
930SS76	C6	MALIGNANT	S57	LYMPH NODE	SS76	HILAR	D188	LYMPHOMA MATURE B-CELL TYPE	DM552	BURKITT	LYMPHOMA MATURE B-CELL TYPE \ BURKITT	CD903
930SS33	C6	MALIGNANT	S57	LYMPH NODE	SS33	CERVICAL	D188	LYMPHOMA MATURE B-CELL TYPE	DM552	BURKITT	LYMPHOMA MATURE B-CELL TYPE \ BURKITT	CD903
930SS21	C6	MALIGNANT	S57	LYMPH NODE	SS21	BRONCHIAL	D188	LYMPHOMA MATURE B-CELL TYPE	DM552	BURKITT	LYMPHOMA MATURE B-CELL TYPE \ BURKITT	CD903
930SS16	C6	MALIGNANT	S57	LYMPH NODE	SS16	AXILLARY	D188	LYMPHOMA MATURE B-CELL TYPE	DM552	BURKITT	LYMPHOMA MATURE B-CELL TYPE \ BURKITT	CD903
930SS2	C6	MALIGNANT	S57	LYMPH NODE	SS2	ABDOMINAL	D188	LYMPHOMA MATURE B-CELL TYPE	DM552	BURKITT	LYMPHOMA MATURE B-CELL TYPE \ BURKITT	CD903
473SS195	C6	MALIGNANT	S65	BONE MARROW	SS195	VERTEBRAL COLUMN	D188	LYMPHOMA MATURE B-CELL TYPE	DM552	BURKITT	LYMPHOMA MATURE B-CELL TYPE \ BURKITT	CD903
473SS168	C6	MALIGNANT	S65	BONE MARROW	SS168	STERNUM	D188	LYMPHOMA MATURE B-CELL TYPE	DM552	BURKITT	LYMPHOMA MATURE B-CELL TYPE \ BURKITT	CD903
473SS153	C6	MALIGNANT	S65	BONE MARROW	SS153	RIB	D188	LYMPHOMA MATURE B-CELL TYPE	DM552	BURKITT	LYMPHOMA MATURE B-CELL TYPE \ BURKITT	CD903
473SS130	C6	MALIGNANT	S65	BONE MARROW	SS130	PELVIC GIRDLE	D188	LYMPHOMA MATURE B-CELL TYPE	DM552	BURKITT	LYMPHOMA MATURE B-CELL TYPE \ BURKITT	CD903
473SS86	C6	MALIGNANT	S65	BONE MARROW	SS86	ILIAC CREST	D188	LYMPHOMA MATURE B-CELL TYPE	DM552	BURKITT	LYMPHOMA MATURE B-CELL TYPE \ BURKITT	CD903
473SS60	C6	MALIGNANT	S65	BONE MARROW	SS60	FEMUR	D188	LYMPHOMA MATURE B-CELL TYPE	DM552	BURKITT	LYMPHOMA MATURE B-CELL TYPE \ BURKITT	CD903
391SS198	C6	MALIGNANT	S22	BLOOD	SS198	WHOLE BLOOD	D188	LYMPHOMA MATURE B-CELL TYPE	DM552	BURKITT	LYMPHOMA MATURE B-CELL TYPE \ BURKITT	CD903
391SS159	C6	MALIGNANT	S22	BLOOD	SS159	SERUM	D188	LYMPHOMA MATURE B-CELL TYPE	DM552	BURKITT	LYMPHOMA MATURE B-CELL TYPE \ BURKITT	CD903
391SS140	C6	MALIGNANT	S22	BLOOD	SS140	PLASMA	D188	LYMPHOMA MATURE B-CELL TYPE	DM552	BURKITT	LYMPHOMA MATURE B-CELL TYPE \ BURKITT	CD903
391SS23	C6	MALIGNANT	S22	BLOOD	SS23	BUFFY COAT	D188	LYMPHOMA MATURE B-CELL TYPE	DM552	BURKITT	LYMPHOMA MATURE B-CELL TYPE \ BURKITT	CD903
172	C6	MALIGNANT					D188	LYMPHOMA MATURE B-CELL TYPE	DM552	BURKITT	LYMPHOMA MATURE B-CELL TYPE \ BURKITT	CD903
1402SS1	C6	MALIGNANT	S50	SPLEEN	SS1	NONE	D188	LYMPHOMA MATURE B-CELL TYPE	DM553	CLL/SLL CHRONIC/SMALL LYMPHOCYTIC LEUKEMIA	LYMPHOMA MATURE B-CELL TYPE \ CLL/SLL CHRONIC/SMALL LYMPHOCYTIC LEUKEMIA	CD904
931SS182	C6	MALIGNANT	S57	LYMPH NODE	SS182	TRACHEAL	D188	LYMPHOMA MATURE B-CELL TYPE	DM553	CLL/SLL CHRONIC/SMALL LYMPHOCYTIC LEUKEMIA	LYMPHOMA MATURE B-CELL TYPE \ CLL/SLL CHRONIC/SMALL LYMPHOCYTIC LEUKEMIA	CD904
931SS178	C6	MALIGNANT	S57	LYMPH NODE	SS178	THORACIC	D188	LYMPHOMA MATURE B-CELL TYPE	DM553	CLL/SLL CHRONIC/SMALL LYMPHOCYTIC LEUKEMIA	LYMPHOMA MATURE B-CELL TYPE \ CLL/SLL CHRONIC/SMALL LYMPHOCYTIC LEUKEMIA	CD904
931SS150	C6	MALIGNANT	S57	LYMPH NODE	SS150	RENAL	D188	LYMPHOMA MATURE B-CELL TYPE	DM553	CLL/SLL CHRONIC/SMALL LYMPHOCYTIC LEUKEMIA	LYMPHOMA MATURE B-CELL TYPE \ CLL/SLL CHRONIC/SMALL LYMPHOCYTIC LEUKEMIA	CD904
931SS129	C6	MALIGNANT	S57	LYMPH NODE	SS129	PELVIC	D188	LYMPHOMA MATURE B-CELL TYPE	DM553	CLL/SLL CHRONIC/SMALL LYMPHOCYTIC LEUKEMIA	LYMPHOMA MATURE B-CELL TYPE \ CLL/SLL CHRONIC/SMALL LYMPHOCYTIC LEUKEMIA	CD904
931SS122	C6	MALIGNANT	S57	LYMPH NODE	SS122	PANCREATIC	D188	LYMPHOMA MATURE B-CELL TYPE	DM553	CLL/SLL CHRONIC/SMALL LYMPHOCYTIC LEUKEMIA	LYMPHOMA MATURE B-CELL TYPE \ CLL/SLL CHRONIC/SMALL LYMPHOCYTIC LEUKEMIA	CD904
931SS117	C6	MALIGNANT	S57	LYMPH NODE	SS117	"NECK, CERVICAL"	D188	LYMPHOMA MATURE B-CELL TYPE	DM553	CLL/SLL CHRONIC/SMALL LYMPHOCYTIC LEUKEMIA	LYMPHOMA MATURE B-CELL TYPE \ CLL/SLL CHRONIC/SMALL LYMPHOCYTIC LEUKEMIA	CD904
931SS107	C6	MALIGNANT	S57	LYMPH NODE	SS107	MESENTERIC	D188	LYMPHOMA MATURE B-CELL TYPE	DM553	CLL/SLL CHRONIC/SMALL LYMPHOCYTIC LEUKEMIA	LYMPHOMA MATURE B-CELL TYPE \ CLL/SLL CHRONIC/SMALL LYMPHOCYTIC LEUKEMIA	CD904
931SS103	C6	MALIGNANT	S57	LYMPH NODE	SS103	MAMMARY CHAIN	D188	LYMPHOMA MATURE B-CELL TYPE	DM553	CLL/SLL CHRONIC/SMALL LYMPHOCYTIC LEUKEMIA	LYMPHOMA MATURE B-CELL TYPE \ CLL/SLL CHRONIC/SMALL LYMPHOCYTIC LEUKEMIA	CD904
931SS88	C6	MALIGNANT	S57	LYMPH NODE	SS88	INGUINAL	D188	LYMPHOMA MATURE B-CELL TYPE	DM553	CLL/SLL CHRONIC/SMALL LYMPHOCYTIC LEUKEMIA	LYMPHOMA MATURE B-CELL TYPE \ CLL/SLL CHRONIC/SMALL LYMPHOCYTIC LEUKEMIA	CD904
931SS76	C6	MALIGNANT	S57	LYMPH NODE	SS76	HILAR	D188	LYMPHOMA MATURE B-CELL TYPE	DM553	CLL/SLL CHRONIC/SMALL LYMPHOCYTIC LEUKEMIA	LYMPHOMA MATURE B-CELL TYPE \ CLL/SLL CHRONIC/SMALL LYMPHOCYTIC LEUKEMIA	CD904
931SS33	C6	MALIGNANT	S57	LYMPH NODE	SS33	CERVICAL	D188	LYMPHOMA MATURE B-CELL TYPE	DM553	CLL/SLL CHRONIC/SMALL LYMPHOCYTIC LEUKEMIA	LYMPHOMA MATURE B-CELL TYPE \ CLL/SLL CHRONIC/SMALL LYMPHOCYTIC LEUKEMIA	CD904
931SS21	C6	MALIGNANT	S57	LYMPH NODE	SS21	BRONCHIAL	D188	LYMPHOMA MATURE B-CELL TYPE	DM553	CLL/SLL CHRONIC/SMALL LYMPHOCYTIC LEUKEMIA	LYMPHOMA MATURE B-CELL TYPE \ CLL/SLL CHRONIC/SMALL LYMPHOCYTIC LEUKEMIA	CD904
931SS16	C6	MALIGNANT	S57	LYMPH NODE	SS16	AXILLARY	D188	LYMPHOMA MATURE B-CELL TYPE	DM553	CLL/SLL CHRONIC/SMALL LYMPHOCYTIC LEUKEMIA	LYMPHOMA MATURE B-CELL TYPE \ CLL/SLL CHRONIC/SMALL LYMPHOCYTIC LEUKEMIA	CD904
931SS2	C6	MALIGNANT	S57	LYMPH NODE	SS2	ABDOMINAL	D188	LYMPHOMA MATURE B-CELL TYPE	DM553	CLL/SLL CHRONIC/SMALL LYMPHOCYTIC LEUKEMIA	LYMPHOMA MATURE B-CELL TYPE \ CLL/SLL CHRONIC/SMALL LYMPHOCYTIC LEUKEMIA	CD904
474SS195	C6	MALIGNANT	S65	BONE MARROW	SS195	VERTEBRAL COLUMN	D188	LYMPHOMA MATURE B-CELL TYPE	DM553	CLL/SLL CHRONIC/SMALL LYMPHOCYTIC LEUKEMIA	LYMPHOMA MATURE B-CELL TYPE \ CLL/SLL CHRONIC/SMALL LYMPHOCYTIC LEUKEMIA	CD904
474SS168	C6	MALIGNANT	S65	BONE MARROW	SS168	STERNUM	D188	LYMPHOMA MATURE B-CELL TYPE	DM553	CLL/SLL CHRONIC/SMALL LYMPHOCYTIC LEUKEMIA	LYMPHOMA MATURE B-CELL TYPE \ CLL/SLL CHRONIC/SMALL LYMPHOCYTIC LEUKEMIA	CD904
474SS153	C6	MALIGNANT	S65	BONE MARROW	SS153	RIB	D188	LYMPHOMA MATURE B-CELL TYPE	DM553	CLL/SLL CHRONIC/SMALL LYMPHOCYTIC LEUKEMIA	LYMPHOMA MATURE B-CELL TYPE \ CLL/SLL CHRONIC/SMALL LYMPHOCYTIC LEUKEMIA	CD904
474SS130	C6	MALIGNANT	S65	BONE MARROW	SS130	PELVIC GIRDLE	D188	LYMPHOMA MATURE B-CELL TYPE	DM553	CLL/SLL CHRONIC/SMALL LYMPHOCYTIC LEUKEMIA	LYMPHOMA MATURE B-CELL TYPE \ CLL/SLL CHRONIC/SMALL LYMPHOCYTIC LEUKEMIA	CD904
474SS86	C6	MALIGNANT	S65	BONE MARROW	SS86	ILIAC CREST	D188	LYMPHOMA MATURE B-CELL TYPE	DM553	CLL/SLL CHRONIC/SMALL LYMPHOCYTIC LEUKEMIA	LYMPHOMA MATURE B-CELL TYPE \ CLL/SLL CHRONIC/SMALL LYMPHOCYTIC LEUKEMIA	CD904
474SS60	C6	MALIGNANT	S65	BONE MARROW	SS60	FEMUR	D188	LYMPHOMA MATURE B-CELL TYPE	DM553	CLL/SLL CHRONIC/SMALL LYMPHOCYTIC LEUKEMIA	LYMPHOMA MATURE B-CELL TYPE \ CLL/SLL CHRONIC/SMALL LYMPHOCYTIC LEUKEMIA	CD904
392SS198	C6	MALIGNANT	S22	BLOOD	SS198	WHOLE BLOOD	D188	LYMPHOMA MATURE B-CELL TYPE	DM553	CLL/SLL CHRONIC/SMALL LYMPHOCYTIC LEUKEMIA	LYMPHOMA MATURE B-CELL TYPE \ CLL/SLL CHRONIC/SMALL LYMPHOCYTIC LEUKEMIA	CD904
392SS159	C6	MALIGNANT	S22	BLOOD	SS159	SERUM	D188	LYMPHOMA MATURE B-CELL TYPE	DM553	CLL/SLL CHRONIC/SMALL LYMPHOCYTIC LEUKEMIA	LYMPHOMA MATURE B-CELL TYPE \ CLL/SLL CHRONIC/SMALL LYMPHOCYTIC LEUKEMIA	CD904
392SS140	C6	MALIGNANT	S22	BLOOD	SS140	PLASMA	D188	LYMPHOMA MATURE B-CELL TYPE	DM553	CLL/SLL CHRONIC/SMALL LYMPHOCYTIC LEUKEMIA	LYMPHOMA MATURE B-CELL TYPE \ CLL/SLL CHRONIC/SMALL LYMPHOCYTIC LEUKEMIA	CD904
392SS23	C6	MALIGNANT	S22	BLOOD	SS23	BUFFY COAT	D188	LYMPHOMA MATURE B-CELL TYPE	DM553	CLL/SLL CHRONIC/SMALL LYMPHOCYTIC LEUKEMIA	LYMPHOMA MATURE B-CELL TYPE \ CLL/SLL CHRONIC/SMALL LYMPHOCYTIC LEUKEMIA	CD904
173	C6	MALIGNANT					D188	LYMPHOMA MATURE B-CELL TYPE	DM553	CLL/SLL CHRONIC/SMALL LYMPHOCYTIC LEUKEMIA	LYMPHOMA MATURE B-CELL TYPE \ CLL/SLL CHRONIC/SMALL LYMPHOCYTIC LEUKEMIA	CD904
1403SS1	C6	MALIGNANT	S50	SPLEEN	SS1	NONE	D188	LYMPHOMA MATURE B-CELL TYPE	DM554	DIFFUSE LARGE B-CELL	LYMPHOMA MATURE B-CELL TYPE \ DIFFUSE LARGE B-CELL	CD905
932SS182	C6	MALIGNANT	S57	LYMPH NODE	SS182	TRACHEAL	D188	LYMPHOMA MATURE B-CELL TYPE	DM554	DIFFUSE LARGE B-CELL	LYMPHOMA MATURE B-CELL TYPE \ DIFFUSE LARGE B-CELL	CD905
932SS178	C6	MALIGNANT	S57	LYMPH NODE	SS178	THORACIC	D188	LYMPHOMA MATURE B-CELL TYPE	DM554	DIFFUSE LARGE B-CELL	LYMPHOMA MATURE B-CELL TYPE \ DIFFUSE LARGE B-CELL	CD905
932SS150	C6	MALIGNANT	S57	LYMPH NODE	SS150	RENAL	D188	LYMPHOMA MATURE B-CELL TYPE	DM554	DIFFUSE LARGE B-CELL	LYMPHOMA MATURE B-CELL TYPE \ DIFFUSE LARGE B-CELL	CD905
932SS129	C6	MALIGNANT	S57	LYMPH NODE	SS129	PELVIC	D188	LYMPHOMA MATURE B-CELL TYPE	DM554	DIFFUSE LARGE B-CELL	LYMPHOMA MATURE B-CELL TYPE \ DIFFUSE LARGE B-CELL	CD905
932SS122	C6	MALIGNANT	S57	LYMPH NODE	SS122	PANCREATIC	D188	LYMPHOMA MATURE B-CELL TYPE	DM554	DIFFUSE LARGE B-CELL	LYMPHOMA MATURE B-CELL TYPE \ DIFFUSE LARGE B-CELL	CD905
932SS117	C6	MALIGNANT	S57	LYMPH NODE	SS117	"NECK, CERVICAL"	D188	LYMPHOMA MATURE B-CELL TYPE	DM554	DIFFUSE LARGE B-CELL	LYMPHOMA MATURE B-CELL TYPE \ DIFFUSE LARGE B-CELL	CD905
932SS107	C6	MALIGNANT	S57	LYMPH NODE	SS107	MESENTERIC	D188	LYMPHOMA MATURE B-CELL TYPE	DM554	DIFFUSE LARGE B-CELL	LYMPHOMA MATURE B-CELL TYPE \ DIFFUSE LARGE B-CELL	CD905
932SS103	C6	MALIGNANT	S57	LYMPH NODE	SS103	MAMMARY CHAIN	D188	LYMPHOMA MATURE B-CELL TYPE	DM554	DIFFUSE LARGE B-CELL	LYMPHOMA MATURE B-CELL TYPE \ DIFFUSE LARGE B-CELL	CD905
932SS88	C6	MALIGNANT	S57	LYMPH NODE	SS88	INGUINAL	D188	LYMPHOMA MATURE B-CELL TYPE	DM554	DIFFUSE LARGE B-CELL	LYMPHOMA MATURE B-CELL TYPE \ DIFFUSE LARGE B-CELL	CD905
932SS76	C6	MALIGNANT	S57	LYMPH NODE	SS76	HILAR	D188	LYMPHOMA MATURE B-CELL TYPE	DM554	DIFFUSE LARGE B-CELL	LYMPHOMA MATURE B-CELL TYPE \ DIFFUSE LARGE B-CELL	CD905
932SS33	C6	MALIGNANT	S57	LYMPH NODE	SS33	CERVICAL	D188	LYMPHOMA MATURE B-CELL TYPE	DM554	DIFFUSE LARGE B-CELL	LYMPHOMA MATURE B-CELL TYPE \ DIFFUSE LARGE B-CELL	CD905
932SS21	C6	MALIGNANT	S57	LYMPH NODE	SS21	BRONCHIAL	D188	LYMPHOMA MATURE B-CELL TYPE	DM554	DIFFUSE LARGE B-CELL	LYMPHOMA MATURE B-CELL TYPE \ DIFFUSE LARGE B-CELL	CD905
932SS16	C6	MALIGNANT	S57	LYMPH NODE	SS16	AXILLARY	D188	LYMPHOMA MATURE B-CELL TYPE	DM554	DIFFUSE LARGE B-CELL	LYMPHOMA MATURE B-CELL TYPE \ DIFFUSE LARGE B-CELL	CD905
932SS2	C6	MALIGNANT	S57	LYMPH NODE	SS2	ABDOMINAL	D188	LYMPHOMA MATURE B-CELL TYPE	DM554	DIFFUSE LARGE B-CELL	LYMPHOMA MATURE B-CELL TYPE \ DIFFUSE LARGE B-CELL	CD905
475SS195	C6	MALIGNANT	S65	BONE MARROW	SS195	VERTEBRAL COLUMN	D188	LYMPHOMA MATURE B-CELL TYPE	DM554	DIFFUSE LARGE B-CELL	LYMPHOMA MATURE B-CELL TYPE \ DIFFUSE LARGE B-CELL	CD905
475SS168	C6	MALIGNANT	S65	BONE MARROW	SS168	STERNUM	D188	LYMPHOMA MATURE B-CELL TYPE	DM554	DIFFUSE LARGE B-CELL	LYMPHOMA MATURE B-CELL TYPE \ DIFFUSE LARGE B-CELL	CD905
475SS153	C6	MALIGNANT	S65	BONE MARROW	SS153	RIB	D188	LYMPHOMA MATURE B-CELL TYPE	DM554	DIFFUSE LARGE B-CELL	LYMPHOMA MATURE B-CELL TYPE \ DIFFUSE LARGE B-CELL	CD905
475SS130	C6	MALIGNANT	S65	BONE MARROW	SS130	PELVIC GIRDLE	D188	LYMPHOMA MATURE B-CELL TYPE	DM554	DIFFUSE LARGE B-CELL	LYMPHOMA MATURE B-CELL TYPE \ DIFFUSE LARGE B-CELL	CD905
475SS86	C6	MALIGNANT	S65	BONE MARROW	SS86	ILIAC CREST	D188	LYMPHOMA MATURE B-CELL TYPE	DM554	DIFFUSE LARGE B-CELL	LYMPHOMA MATURE B-CELL TYPE \ DIFFUSE LARGE B-CELL	CD905
475SS60	C6	MALIGNANT	S65	BONE MARROW	SS60	FEMUR	D188	LYMPHOMA MATURE B-CELL TYPE	DM554	DIFFUSE LARGE B-CELL	LYMPHOMA MATURE B-CELL TYPE \ DIFFUSE LARGE B-CELL	CD905
393SS198	C6	MALIGNANT	S22	BLOOD	SS198	WHOLE BLOOD	D188	LYMPHOMA MATURE B-CELL TYPE	DM554	DIFFUSE LARGE B-CELL	LYMPHOMA MATURE B-CELL TYPE \ DIFFUSE LARGE B-CELL	CD905
393SS159	C6	MALIGNANT	S22	BLOOD	SS159	SERUM	D188	LYMPHOMA MATURE B-CELL TYPE	DM554	DIFFUSE LARGE B-CELL	LYMPHOMA MATURE B-CELL TYPE \ DIFFUSE LARGE B-CELL	CD905
393SS140	C6	MALIGNANT	S22	BLOOD	SS140	PLASMA	D188	LYMPHOMA MATURE B-CELL TYPE	DM554	DIFFUSE LARGE B-CELL	LYMPHOMA MATURE B-CELL TYPE \ DIFFUSE LARGE B-CELL	CD905
393SS23	C6	MALIGNANT	S22	BLOOD	SS23	BUFFY COAT	D188	LYMPHOMA MATURE B-CELL TYPE	DM554	DIFFUSE LARGE B-CELL	LYMPHOMA MATURE B-CELL TYPE \ DIFFUSE LARGE B-CELL	CD905
174	C6	MALIGNANT					D188	LYMPHOMA MATURE B-CELL TYPE	DM554	DIFFUSE LARGE B-CELL	LYMPHOMA MATURE B-CELL TYPE \ DIFFUSE LARGE B-CELL	CD905
1404SS1	C6	MALIGNANT	S50	SPLEEN	SS1	NONE	D188	LYMPHOMA MATURE B-CELL TYPE	DM206	FOLLICULAR	LYMPHOMA MATURE B-CELL TYPE \ FOLLICULAR	CD906
933SS182	C6	MALIGNANT	S57	LYMPH NODE	SS182	TRACHEAL	D188	LYMPHOMA MATURE B-CELL TYPE	DM206	FOLLICULAR	LYMPHOMA MATURE B-CELL TYPE \ FOLLICULAR	CD906
933SS178	C6	MALIGNANT	S57	LYMPH NODE	SS178	THORACIC	D188	LYMPHOMA MATURE B-CELL TYPE	DM206	FOLLICULAR	LYMPHOMA MATURE B-CELL TYPE \ FOLLICULAR	CD906
933SS150	C6	MALIGNANT	S57	LYMPH NODE	SS150	RENAL	D188	LYMPHOMA MATURE B-CELL TYPE	DM206	FOLLICULAR	LYMPHOMA MATURE B-CELL TYPE \ FOLLICULAR	CD906
933SS129	C6	MALIGNANT	S57	LYMPH NODE	SS129	PELVIC	D188	LYMPHOMA MATURE B-CELL TYPE	DM206	FOLLICULAR	LYMPHOMA MATURE B-CELL TYPE \ FOLLICULAR	CD906
933SS122	C6	MALIGNANT	S57	LYMPH NODE	SS122	PANCREATIC	D188	LYMPHOMA MATURE B-CELL TYPE	DM206	FOLLICULAR	LYMPHOMA MATURE B-CELL TYPE \ FOLLICULAR	CD906
933SS117	C6	MALIGNANT	S57	LYMPH NODE	SS117	"NECK, CERVICAL"	D188	LYMPHOMA MATURE B-CELL TYPE	DM206	FOLLICULAR	LYMPHOMA MATURE B-CELL TYPE \ FOLLICULAR	CD906
933SS107	C6	MALIGNANT	S57	LYMPH NODE	SS107	MESENTERIC	D188	LYMPHOMA MATURE B-CELL TYPE	DM206	FOLLICULAR	LYMPHOMA MATURE B-CELL TYPE \ FOLLICULAR	CD906
933SS103	C6	MALIGNANT	S57	LYMPH NODE	SS103	MAMMARY CHAIN	D188	LYMPHOMA MATURE B-CELL TYPE	DM206	FOLLICULAR	LYMPHOMA MATURE B-CELL TYPE \ FOLLICULAR	CD906
933SS88	C6	MALIGNANT	S57	LYMPH NODE	SS88	INGUINAL	D188	LYMPHOMA MATURE B-CELL TYPE	DM206	FOLLICULAR	LYMPHOMA MATURE B-CELL TYPE \ FOLLICULAR	CD906
933SS76	C6	MALIGNANT	S57	LYMPH NODE	SS76	HILAR	D188	LYMPHOMA MATURE B-CELL TYPE	DM206	FOLLICULAR	LYMPHOMA MATURE B-CELL TYPE \ FOLLICULAR	CD906
933SS33	C6	MALIGNANT	S57	LYMPH NODE	SS33	CERVICAL	D188	LYMPHOMA MATURE B-CELL TYPE	DM206	FOLLICULAR	LYMPHOMA MATURE B-CELL TYPE \ FOLLICULAR	CD906
933SS21	C6	MALIGNANT	S57	LYMPH NODE	SS21	BRONCHIAL	D188	LYMPHOMA MATURE B-CELL TYPE	DM206	FOLLICULAR	LYMPHOMA MATURE B-CELL TYPE \ FOLLICULAR	CD906
933SS16	C6	MALIGNANT	S57	LYMPH NODE	SS16	AXILLARY	D188	LYMPHOMA MATURE B-CELL TYPE	DM206	FOLLICULAR	LYMPHOMA MATURE B-CELL TYPE \ FOLLICULAR	CD906
