Id	Cat Id	Category	AS Id	Anatomic Site	SubS Id	Subsite	DX Id	Diagnosis
459SS60	C6	MALIGNANT	S65	BONE MARROW	SS60	FEMUR	D880	LEUKEMIA - ACUTE \ T - LYMPHOBLASTIC
156	C6	MALIGNANT					D880	LEUKEMIA - ACUTE \ T - LYMPHOBLASTIC
1388SS1	C6	MALIGNANT	S50	SPLEEN	SS1	NONE	D881	LEUKEMIA - MYELODYSPLASTIC SYNDROME \ REFRACTORY ANEMIA WITH EXCESS BLASTS
917SS182	C6	MALIGNANT	S57	LYMPH NODE	SS182	TRACHEAL	D881	LEUKEMIA - MYELODYSPLASTIC SYNDROME \ REFRACTORY ANEMIA WITH EXCESS BLASTS
917SS178	C6	MALIGNANT	S57	LYMPH NODE	SS178	THORACIC	D881	LEUKEMIA - MYELODYSPLASTIC SYNDROME \ REFRACTORY ANEMIA WITH EXCESS BLASTS
917SS150	C6	MALIGNANT	S57	LYMPH NODE	SS150	RENAL	D881	LEUKEMIA - MYELODYSPLASTIC SYNDROME \ REFRACTORY ANEMIA WITH EXCESS BLASTS
917SS129	C6	MALIGNANT	S57	LYMPH NODE	SS129	PELVIC	D881	LEUKEMIA - MYELODYSPLASTIC SYNDROME \ REFRACTORY ANEMIA WITH EXCESS BLASTS
917SS122	C6	MALIGNANT	S57	LYMPH NODE	SS122	PANCREATIC	D881	LEUKEMIA - MYELODYSPLASTIC SYNDROME \ REFRACTORY ANEMIA WITH EXCESS BLASTS
917SS117	C6	MALIGNANT	S57	LYMPH NODE	SS117	"NECK, CERVICAL"	D881	LEUKEMIA - MYELODYSPLASTIC SYNDROME \ REFRACTORY ANEMIA WITH EXCESS BLASTS
917SS107	C6	MALIGNANT	S57	LYMPH NODE	SS107	MESENTERIC	D881	LEUKEMIA - MYELODYSPLASTIC SYNDROME \ REFRACTORY ANEMIA WITH EXCESS BLASTS
917SS103	C6	MALIGNANT	S57	LYMPH NODE	SS103	MAMMARY CHAIN	D881	LEUKEMIA - MYELODYSPLASTIC SYNDROME \ REFRACTORY ANEMIA WITH EXCESS BLASTS
917SS88	C6	MALIGNANT	S57	LYMPH NODE	SS88	INGUINAL	D881	LEUKEMIA - MYELODYSPLASTIC SYNDROME \ REFRACTORY ANEMIA WITH EXCESS BLASTS
917SS76	C6	MALIGNANT	S57	LYMPH NODE	SS76	HILAR	D881	LEUKEMIA - MYELODYSPLASTIC SYNDROME \ REFRACTORY ANEMIA WITH EXCESS BLASTS
917SS33	C6	MALIGNANT	S57	LYMPH NODE	SS33	CERVICAL	D881	LEUKEMIA - MYELODYSPLASTIC SYNDROME \ REFRACTORY ANEMIA WITH EXCESS BLASTS
917SS21	C6	MALIGNANT	S57	LYMPH NODE	SS21	BRONCHIAL	D881	LEUKEMIA - MYELODYSPLASTIC SYNDROME \ REFRACTORY ANEMIA WITH EXCESS BLASTS
917SS16	C6	MALIGNANT	S57	LYMPH NODE	SS16	AXILLARY	D881	LEUKEMIA - MYELODYSPLASTIC SYNDROME \ REFRACTORY ANEMIA WITH EXCESS BLASTS
917SS2	C6	MALIGNANT	S57	LYMPH NODE	SS2	ABDOMINAL	D881	LEUKEMIA - MYELODYSPLASTIC SYNDROME \ REFRACTORY ANEMIA WITH EXCESS BLASTS
460SS195	C6	MALIGNANT	S65	BONE MARROW	SS195	VERTEBRAL COLUMN	D881	LEUKEMIA - MYELODYSPLASTIC SYNDROME \ REFRACTORY ANEMIA WITH EXCESS BLASTS
460SS168	C6	MALIGNANT	S65	BONE MARROW	SS168	STERNUM	D881	LEUKEMIA - MYELODYSPLASTIC SYNDROME \ REFRACTORY ANEMIA WITH EXCESS BLASTS
460SS153	C6	MALIGNANT	S65	BONE MARROW	SS153	RIB	D881	LEUKEMIA - MYELODYSPLASTIC SYNDROME \ REFRACTORY ANEMIA WITH EXCESS BLASTS
460SS130	C6	MALIGNANT	S65	BONE MARROW	SS130	PELVIC GIRDLE	D881	LEUKEMIA - MYELODYSPLASTIC SYNDROME \ REFRACTORY ANEMIA WITH EXCESS BLASTS
460SS86	C6	MALIGNANT	S65	BONE MARROW	SS86	ILIAC CREST	D881	LEUKEMIA - MYELODYSPLASTIC SYNDROME \ REFRACTORY ANEMIA WITH EXCESS BLASTS
460SS60	C6	MALIGNANT	S65	BONE MARROW	SS60	FEMUR	D881	LEUKEMIA - MYELODYSPLASTIC SYNDROME \ REFRACTORY ANEMIA WITH EXCESS BLASTS
379SS198	C6	MALIGNANT	S22	BLOOD	SS198	WHOLE BLOOD	D881	LEUKEMIA - MYELODYSPLASTIC SYNDROME \ REFRACTORY ANEMIA WITH EXCESS BLASTS
379SS159	C6	MALIGNANT	S22	BLOOD	SS159	SERUM	D881	LEUKEMIA - MYELODYSPLASTIC SYNDROME \ REFRACTORY ANEMIA WITH EXCESS BLASTS
379SS140	C6	MALIGNANT	S22	BLOOD	SS140	PLASMA	D881	LEUKEMIA - MYELODYSPLASTIC SYNDROME \ REFRACTORY ANEMIA WITH EXCESS BLASTS
379SS23	C6	MALIGNANT	S22	BLOOD	SS23	BUFFY COAT	D881	LEUKEMIA - MYELODYSPLASTIC SYNDROME \ REFRACTORY ANEMIA WITH EXCESS BLASTS
157	C6	MALIGNANT					D881	LEUKEMIA - MYELODYSPLASTIC SYNDROME \ REFRACTORY ANEMIA WITH EXCESS BLASTS
918SS182	C6	MALIGNANT	S57	LYMPH NODE	SS182	TRACHEAL	D882	LEUKEMIA - MYELODYSPLASTIC SYNDROME \ REFRACTORY ANEMIA WITH RING SIDEROBLASTS
918SS178	C6	MALIGNANT	S57	LYMPH NODE	SS178	THORACIC	D882	LEUKEMIA - MYELODYSPLASTIC SYNDROME \ REFRACTORY ANEMIA WITH RING SIDEROBLASTS
918SS150	C6	MALIGNANT	S57	LYMPH NODE	SS150	RENAL	D882	LEUKEMIA - MYELODYSPLASTIC SYNDROME \ REFRACTORY ANEMIA WITH RING SIDEROBLASTS
918SS129	C6	MALIGNANT	S57	LYMPH NODE	SS129	PELVIC	D882	LEUKEMIA - MYELODYSPLASTIC SYNDROME \ REFRACTORY ANEMIA WITH RING SIDEROBLASTS
918SS122	C6	MALIGNANT	S57	LYMPH NODE	SS122	PANCREATIC	D882	LEUKEMIA - MYELODYSPLASTIC SYNDROME \ REFRACTORY ANEMIA WITH RING SIDEROBLASTS
918SS117	C6	MALIGNANT	S57	LYMPH NODE	SS117	"NECK, CERVICAL"	D882	LEUKEMIA - MYELODYSPLASTIC SYNDROME \ REFRACTORY ANEMIA WITH RING SIDEROBLASTS
918SS107	C6	MALIGNANT	S57	LYMPH NODE	SS107	MESENTERIC	D882	LEUKEMIA - MYELODYSPLASTIC SYNDROME \ REFRACTORY ANEMIA WITH RING SIDEROBLASTS
918SS103	C6	MALIGNANT	S57	LYMPH NODE	SS103	MAMMARY CHAIN	D882	LEUKEMIA - MYELODYSPLASTIC SYNDROME \ REFRACTORY ANEMIA WITH RING SIDEROBLASTS
918SS88	C6	MALIGNANT	S57	LYMPH NODE	SS88	INGUINAL	D882	LEUKEMIA - MYELODYSPLASTIC SYNDROME \ REFRACTORY ANEMIA WITH RING SIDEROBLASTS
918SS76	C6	MALIGNANT	S57	LYMPH NODE	SS76	HILAR	D882	LEUKEMIA - MYELODYSPLASTIC SYNDROME \ REFRACTORY ANEMIA WITH RING SIDEROBLASTS
918SS33	C6	MALIGNANT	S57	LYMPH NODE	SS33	CERVICAL	D882	LEUKEMIA - MYELODYSPLASTIC SYNDROME \ REFRACTORY ANEMIA WITH RING SIDEROBLASTS
918SS21	C6	MALIGNANT	S57	LYMPH NODE	SS21	BRONCHIAL	D882	LEUKEMIA - MYELODYSPLASTIC SYNDROME \ REFRACTORY ANEMIA WITH RING SIDEROBLASTS
918SS16	C6	MALIGNANT	S57	LYMPH NODE	SS16	AXILLARY	D882	LEUKEMIA - MYELODYSPLASTIC SYNDROME \ REFRACTORY ANEMIA WITH RING SIDEROBLASTS
918SS2	C6	MALIGNANT	S57	LYMPH NODE	SS2	ABDOMINAL	D882	LEUKEMIA - MYELODYSPLASTIC SYNDROME \ REFRACTORY ANEMIA WITH RING SIDEROBLASTS
1389SS1	C6	MALIGNANT	S50	SPLEEN	SS1	NONE	D882	LEUKEMIA - MYELODYSPLASTIC SYNDROME \ REFRACTORY ANEMIA WITH RING SIDEROBLASTS
461SS195	C6	MALIGNANT	S65	BONE MARROW	SS195	VERTEBRAL COLUMN	D882	LEUKEMIA - MYELODYSPLASTIC SYNDROME \ REFRACTORY ANEMIA WITH RING SIDEROBLASTS
461SS168	C6	MALIGNANT	S65	BONE MARROW	SS168	STERNUM	D882	LEUKEMIA - MYELODYSPLASTIC SYNDROME \ REFRACTORY ANEMIA WITH RING SIDEROBLASTS
461SS153	C6	MALIGNANT	S65	BONE MARROW	SS153	RIB	D882	LEUKEMIA - MYELODYSPLASTIC SYNDROME \ REFRACTORY ANEMIA WITH RING SIDEROBLASTS
461SS130	C6	MALIGNANT	S65	BONE MARROW	SS130	PELVIC GIRDLE	D882	LEUKEMIA - MYELODYSPLASTIC SYNDROME \ REFRACTORY ANEMIA WITH RING SIDEROBLASTS
461SS86	C6	MALIGNANT	S65	BONE MARROW	SS86	ILIAC CREST	D882	LEUKEMIA - MYELODYSPLASTIC SYNDROME \ REFRACTORY ANEMIA WITH RING SIDEROBLASTS
461SS60	C6	MALIGNANT	S65	BONE MARROW	SS60	FEMUR	D882	LEUKEMIA - MYELODYSPLASTIC SYNDROME \ REFRACTORY ANEMIA WITH RING SIDEROBLASTS
380SS198	C6	MALIGNANT	S22	BLOOD	SS198	WHOLE BLOOD	D882	LEUKEMIA - MYELODYSPLASTIC SYNDROME \ REFRACTORY ANEMIA WITH RING SIDEROBLASTS
380SS159	C6	MALIGNANT	S22	BLOOD	SS159	SERUM	D882	LEUKEMIA - MYELODYSPLASTIC SYNDROME \ REFRACTORY ANEMIA WITH RING SIDEROBLASTS
380SS140	C6	MALIGNANT	S22	BLOOD	SS140	PLASMA	D882	LEUKEMIA - MYELODYSPLASTIC SYNDROME \ REFRACTORY ANEMIA WITH RING SIDEROBLASTS
380SS23	C6	MALIGNANT	S22	BLOOD	SS23	BUFFY COAT	D882	LEUKEMIA - MYELODYSPLASTIC SYNDROME \ REFRACTORY ANEMIA WITH RING SIDEROBLASTS
158	C6	MALIGNANT					D882	LEUKEMIA - MYELODYSPLASTIC SYNDROME \ REFRACTORY ANEMIA WITH RING SIDEROBLASTS
1390SS1	C6	MALIGNANT	S50	SPLEEN	SS1	NONE	D883	LEUKEMIA - MYELODYSPLASTIC SYNDROME \ REFRACTORY CYTOPENIA WITH UNILINEAGE DYSPLASIA
919SS182	C6	MALIGNANT	S57	LYMPH NODE	SS182	TRACHEAL	D883	LEUKEMIA - MYELODYSPLASTIC SYNDROME \ REFRACTORY CYTOPENIA WITH UNILINEAGE DYSPLASIA
919SS178	C6	MALIGNANT	S57	LYMPH NODE	SS178	THORACIC	D883	LEUKEMIA - MYELODYSPLASTIC SYNDROME \ REFRACTORY CYTOPENIA WITH UNILINEAGE DYSPLASIA
919SS150	C6	MALIGNANT	S57	LYMPH NODE	SS150	RENAL	D883	LEUKEMIA - MYELODYSPLASTIC SYNDROME \ REFRACTORY CYTOPENIA WITH UNILINEAGE DYSPLASIA
919SS129	C6	MALIGNANT	S57	LYMPH NODE	SS129	PELVIC	D883	LEUKEMIA - MYELODYSPLASTIC SYNDROME \ REFRACTORY CYTOPENIA WITH UNILINEAGE DYSPLASIA
919SS122	C6	MALIGNANT	S57	LYMPH NODE	SS122	PANCREATIC	D883	LEUKEMIA - MYELODYSPLASTIC SYNDROME \ REFRACTORY CYTOPENIA WITH UNILINEAGE DYSPLASIA
919SS117	C6	MALIGNANT	S57	LYMPH NODE	SS117	"NECK, CERVICAL"	D883	LEUKEMIA - MYELODYSPLASTIC SYNDROME \ REFRACTORY CYTOPENIA WITH UNILINEAGE DYSPLASIA
919SS107	C6	MALIGNANT	S57	LYMPH NODE	SS107	MESENTERIC	D883	LEUKEMIA - MYELODYSPLASTIC SYNDROME \ REFRACTORY CYTOPENIA WITH UNILINEAGE DYSPLASIA
919SS103	C6	MALIGNANT	S57	LYMPH NODE	SS103	MAMMARY CHAIN	D883	LEUKEMIA - MYELODYSPLASTIC SYNDROME \ REFRACTORY CYTOPENIA WITH UNILINEAGE DYSPLASIA
919SS88	C6	MALIGNANT	S57	LYMPH NODE	SS88	INGUINAL	D883	LEUKEMIA - MYELODYSPLASTIC SYNDROME \ REFRACTORY CYTOPENIA WITH UNILINEAGE DYSPLASIA
919SS76	C6	MALIGNANT	S57	LYMPH NODE	SS76	HILAR	D883	LEUKEMIA - MYELODYSPLASTIC SYNDROME \ REFRACTORY CYTOPENIA WITH UNILINEAGE DYSPLASIA
919SS33	C6	MALIGNANT	S57	LYMPH NODE	SS33	CERVICAL	D883	LEUKEMIA - MYELODYSPLASTIC SYNDROME \ REFRACTORY CYTOPENIA WITH UNILINEAGE DYSPLASIA
919SS21	C6	MALIGNANT	S57	LYMPH NODE	SS21	BRONCHIAL	D883	LEUKEMIA - MYELODYSPLASTIC SYNDROME \ REFRACTORY CYTOPENIA WITH UNILINEAGE DYSPLASIA
919SS16	C6	MALIGNANT	S57	LYMPH NODE	SS16	AXILLARY	D883	LEUKEMIA - MYELODYSPLASTIC SYNDROME \ REFRACTORY CYTOPENIA WITH UNILINEAGE DYSPLASIA
919SS2	C6	MALIGNANT	S57	LYMPH NODE	SS2	ABDOMINAL	D883	LEUKEMIA - MYELODYSPLASTIC SYNDROME \ REFRACTORY CYTOPENIA WITH UNILINEAGE DYSPLASIA
462SS195	C6	MALIGNANT	S65	BONE MARROW	SS195	VERTEBRAL COLUMN	D883	LEUKEMIA - MYELODYSPLASTIC SYNDROME \ REFRACTORY CYTOPENIA WITH UNILINEAGE DYSPLASIA
462SS168	C6	MALIGNANT	S65	BONE MARROW	SS168	STERNUM	D883	LEUKEMIA - MYELODYSPLASTIC SYNDROME \ REFRACTORY CYTOPENIA WITH UNILINEAGE DYSPLASIA
462SS153	C6	MALIGNANT	S65	BONE MARROW	SS153	RIB	D883	LEUKEMIA - MYELODYSPLASTIC SYNDROME \ REFRACTORY CYTOPENIA WITH UNILINEAGE DYSPLASIA
462SS130	C6	MALIGNANT	S65	BONE MARROW	SS130	PELVIC GIRDLE	D883	LEUKEMIA - MYELODYSPLASTIC SYNDROME \ REFRACTORY CYTOPENIA WITH UNILINEAGE DYSPLASIA
462SS86	C6	MALIGNANT	S65	BONE MARROW	SS86	ILIAC CREST	D883	LEUKEMIA - MYELODYSPLASTIC SYNDROME \ REFRACTORY CYTOPENIA WITH UNILINEAGE DYSPLASIA
462SS60	C6	MALIGNANT	S65	BONE MARROW	SS60	FEMUR	D883	LEUKEMIA - MYELODYSPLASTIC SYNDROME \ REFRACTORY CYTOPENIA WITH UNILINEAGE DYSPLASIA
381SS198	C6	MALIGNANT	S22	BLOOD	SS198	WHOLE BLOOD	D883	LEUKEMIA - MYELODYSPLASTIC SYNDROME \ REFRACTORY CYTOPENIA WITH UNILINEAGE DYSPLASIA
381SS159	C6	MALIGNANT	S22	BLOOD	SS159	SERUM	D883	LEUKEMIA - MYELODYSPLASTIC SYNDROME \ REFRACTORY CYTOPENIA WITH UNILINEAGE DYSPLASIA
381SS140	C6	MALIGNANT	S22	BLOOD	SS140	PLASMA	D883	LEUKEMIA - MYELODYSPLASTIC SYNDROME \ REFRACTORY CYTOPENIA WITH UNILINEAGE DYSPLASIA
381SS23	C6	MALIGNANT	S22	BLOOD	SS23	BUFFY COAT	D883	LEUKEMIA - MYELODYSPLASTIC SYNDROME \ REFRACTORY CYTOPENIA WITH UNILINEAGE DYSPLASIA
159	C6	MALIGNANT					D883	LEUKEMIA - MYELODYSPLASTIC SYNDROME \ REFRACTORY CYTOPENIA WITH UNILINEAGE DYSPLASIA
1391SS1	C6	MALIGNANT	S50	SPLEEN	SS1	NONE	D884	LEUKEMIA CHRONIC - MYELOPROLIFERATIVE NEOPLASMS (MPN) \ CHRONIC EOSINOPHILIC
920SS182	C6	MALIGNANT	S57	LYMPH NODE	SS182	TRACHEAL	D884	LEUKEMIA CHRONIC - MYELOPROLIFERATIVE NEOPLASMS (MPN) \ CHRONIC EOSINOPHILIC
920SS178	C6	MALIGNANT	S57	LYMPH NODE	SS178	THORACIC	D884	LEUKEMIA CHRONIC - MYELOPROLIFERATIVE NEOPLASMS (MPN) \ CHRONIC EOSINOPHILIC
920SS150	C6	MALIGNANT	S57	LYMPH NODE	SS150	RENAL	D884	LEUKEMIA CHRONIC - MYELOPROLIFERATIVE NEOPLASMS (MPN) \ CHRONIC EOSINOPHILIC
920SS129	C6	MALIGNANT	S57	LYMPH NODE	SS129	PELVIC	D884	LEUKEMIA CHRONIC - MYELOPROLIFERATIVE NEOPLASMS (MPN) \ CHRONIC EOSINOPHILIC
920SS122	C6	MALIGNANT	S57	LYMPH NODE	SS122	PANCREATIC	D884	LEUKEMIA CHRONIC - MYELOPROLIFERATIVE NEOPLASMS (MPN) \ CHRONIC EOSINOPHILIC
920SS117	C6	MALIGNANT	S57	LYMPH NODE	SS117	"NECK, CERVICAL"	D884	LEUKEMIA CHRONIC - MYELOPROLIFERATIVE NEOPLASMS (MPN) \ CHRONIC EOSINOPHILIC
920SS107	C6	MALIGNANT	S57	LYMPH NODE	SS107	MESENTERIC	D884	LEUKEMIA CHRONIC - MYELOPROLIFERATIVE NEOPLASMS (MPN) \ CHRONIC EOSINOPHILIC
920SS103	C6	MALIGNANT	S57	LYMPH NODE	SS103	MAMMARY CHAIN	D884	LEUKEMIA CHRONIC - MYELOPROLIFERATIVE NEOPLASMS (MPN) \ CHRONIC EOSINOPHILIC
920SS88	C6	MALIGNANT	S57	LYMPH NODE	SS88	INGUINAL	D884	LEUKEMIA CHRONIC - MYELOPROLIFERATIVE NEOPLASMS (MPN) \ CHRONIC EOSINOPHILIC
920SS76	C6	MALIGNANT	S57	LYMPH NODE	SS76	HILAR	D884	LEUKEMIA CHRONIC - MYELOPROLIFERATIVE NEOPLASMS (MPN) \ CHRONIC EOSINOPHILIC
920SS33	C6	MALIGNANT	S57	LYMPH NODE	SS33	CERVICAL	D884	LEUKEMIA CHRONIC - MYELOPROLIFERATIVE NEOPLASMS (MPN) \ CHRONIC EOSINOPHILIC
920SS21	C6	MALIGNANT	S57	LYMPH NODE	SS21	BRONCHIAL	D884	LEUKEMIA CHRONIC - MYELOPROLIFERATIVE NEOPLASMS (MPN) \ CHRONIC EOSINOPHILIC
920SS16	C6	MALIGNANT	S57	LYMPH NODE	SS16	AXILLARY	D884	LEUKEMIA CHRONIC - MYELOPROLIFERATIVE NEOPLASMS (MPN) \ CHRONIC EOSINOPHILIC
920SS2	C6	MALIGNANT	S57	LYMPH NODE	SS2	ABDOMINAL	D884	LEUKEMIA CHRONIC - MYELOPROLIFERATIVE NEOPLASMS (MPN) \ CHRONIC EOSINOPHILIC
463SS195	C6	MALIGNANT	S65	BONE MARROW	SS195	VERTEBRAL COLUMN	D884	LEUKEMIA CHRONIC - MYELOPROLIFERATIVE NEOPLASMS (MPN) \ CHRONIC EOSINOPHILIC
463SS168	C6	MALIGNANT	S65	BONE MARROW	SS168	STERNUM	D884	LEUKEMIA CHRONIC - MYELOPROLIFERATIVE NEOPLASMS (MPN) \ CHRONIC EOSINOPHILIC
463SS153	C6	MALIGNANT	S65	BONE MARROW	SS153	RIB	D884	LEUKEMIA CHRONIC - MYELOPROLIFERATIVE NEOPLASMS (MPN) \ CHRONIC EOSINOPHILIC
463SS130	C6	MALIGNANT	S65	BONE MARROW	SS130	PELVIC GIRDLE	D884	LEUKEMIA CHRONIC - MYELOPROLIFERATIVE NEOPLASMS (MPN) \ CHRONIC EOSINOPHILIC
463SS86	C6	MALIGNANT	S65	BONE MARROW	SS86	ILIAC CREST	D884	LEUKEMIA CHRONIC - MYELOPROLIFERATIVE NEOPLASMS (MPN) \ CHRONIC EOSINOPHILIC
463SS60	C6	MALIGNANT	S65	BONE MARROW	SS60	FEMUR	D884	LEUKEMIA CHRONIC - MYELOPROLIFERATIVE NEOPLASMS (MPN) \ CHRONIC EOSINOPHILIC
382SS198	C6	MALIGNANT	S22	BLOOD	SS198	WHOLE BLOOD	D884	LEUKEMIA CHRONIC - MYELOPROLIFERATIVE NEOPLASMS (MPN) \ CHRONIC EOSINOPHILIC
382SS159	C6	MALIGNANT	S22	BLOOD	SS159	SERUM	D884	LEUKEMIA CHRONIC - MYELOPROLIFERATIVE NEOPLASMS (MPN) \ CHRONIC EOSINOPHILIC
382SS140	C6	MALIGNANT	S22	BLOOD	SS140	PLASMA	D884	LEUKEMIA CHRONIC - MYELOPROLIFERATIVE NEOPLASMS (MPN) \ CHRONIC EOSINOPHILIC
382SS23	C6	MALIGNANT	S22	BLOOD	SS23	BUFFY COAT	D884	LEUKEMIA CHRONIC - MYELOPROLIFERATIVE NEOPLASMS (MPN) \ CHRONIC EOSINOPHILIC
160	C6	MALIGNANT					D884	LEUKEMIA CHRONIC - MYELOPROLIFERATIVE NEOPLASMS (MPN) \ CHRONIC EOSINOPHILIC
1392SS1	C6	MALIGNANT	S50	SPLEEN	SS1	NONE	D885	LEUKEMIA CHRONIC - MYELOPROLIFERATIVE NEOPLASMS (MPN) \ CLL/CHRONIC LYMPHOCYTIC
921SS182	C6	MALIGNANT	S57	LYMPH NODE	SS182	TRACHEAL	D885	LEUKEMIA CHRONIC - MYELOPROLIFERATIVE NEOPLASMS (MPN) \ CLL/CHRONIC LYMPHOCYTIC
921SS178	C6	MALIGNANT	S57	LYMPH NODE	SS178	THORACIC	D885	LEUKEMIA CHRONIC - MYELOPROLIFERATIVE NEOPLASMS (MPN) \ CLL/CHRONIC LYMPHOCYTIC
921SS150	C6	MALIGNANT	S57	LYMPH NODE	SS150	RENAL	D885	LEUKEMIA CHRONIC - MYELOPROLIFERATIVE NEOPLASMS (MPN) \ CLL/CHRONIC LYMPHOCYTIC
921SS129	C6	MALIGNANT	S57	LYMPH NODE	SS129	PELVIC	D885	LEUKEMIA CHRONIC - MYELOPROLIFERATIVE NEOPLASMS (MPN) \ CLL/CHRONIC LYMPHOCYTIC
921SS122	C6	MALIGNANT	S57	LYMPH NODE	SS122	PANCREATIC	D885	LEUKEMIA CHRONIC - MYELOPROLIFERATIVE NEOPLASMS (MPN) \ CLL/CHRONIC LYMPHOCYTIC
921SS117	C6	MALIGNANT	S57	LYMPH NODE	SS117	"NECK, CERVICAL"	D885	LEUKEMIA CHRONIC - MYELOPROLIFERATIVE NEOPLASMS (MPN) \ CLL/CHRONIC LYMPHOCYTIC
921SS107	C6	MALIGNANT	S57	LYMPH NODE	SS107	MESENTERIC	D885	LEUKEMIA CHRONIC - MYELOPROLIFERATIVE NEOPLASMS (MPN) \ CLL/CHRONIC LYMPHOCYTIC
921SS103	C6	MALIGNANT	S57	LYMPH NODE	SS103	MAMMARY CHAIN	D885	LEUKEMIA CHRONIC - MYELOPROLIFERATIVE NEOPLASMS (MPN) \ CLL/CHRONIC LYMPHOCYTIC
921SS88	C6	MALIGNANT	S57	LYMPH NODE	SS88	INGUINAL	D885	LEUKEMIA CHRONIC - MYELOPROLIFERATIVE NEOPLASMS (MPN) \ CLL/CHRONIC LYMPHOCYTIC
921SS76	C6	MALIGNANT	S57	LYMPH NODE	SS76	HILAR	D885	LEUKEMIA CHRONIC - MYELOPROLIFERATIVE NEOPLASMS (MPN) \ CLL/CHRONIC LYMPHOCYTIC
921SS33	C6	MALIGNANT	S57	LYMPH NODE	SS33	CERVICAL	D885	LEUKEMIA CHRONIC - MYELOPROLIFERATIVE NEOPLASMS (MPN) \ CLL/CHRONIC LYMPHOCYTIC
921SS21	C6	MALIGNANT	S57	LYMPH NODE	SS21	BRONCHIAL	D885	LEUKEMIA CHRONIC - MYELOPROLIFERATIVE NEOPLASMS (MPN) \ CLL/CHRONIC LYMPHOCYTIC
921SS16	C6	MALIGNANT	S57	LYMPH NODE	SS16	AXILLARY	D885	LEUKEMIA CHRONIC - MYELOPROLIFERATIVE NEOPLASMS (MPN) \ CLL/CHRONIC LYMPHOCYTIC
921SS2	C6	MALIGNANT	S57	LYMPH NODE	SS2	ABDOMINAL	D885	LEUKEMIA CHRONIC - MYELOPROLIFERATIVE NEOPLASMS (MPN) \ CLL/CHRONIC LYMPHOCYTIC
464SS195	C6	MALIGNANT	S65	BONE MARROW	SS195	VERTEBRAL COLUMN	D885	LEUKEMIA CHRONIC - MYELOPROLIFERATIVE NEOPLASMS (MPN) \ CLL/CHRONIC LYMPHOCYTIC
464SS168	C6	MALIGNANT	S65	BONE MARROW	SS168	STERNUM	D885	LEUKEMIA CHRONIC - MYELOPROLIFERATIVE NEOPLASMS (MPN) \ CLL/CHRONIC LYMPHOCYTIC
464SS153	C6	MALIGNANT	S65	BONE MARROW	SS153	RIB	D885	LEUKEMIA CHRONIC - MYELOPROLIFERATIVE NEOPLASMS (MPN) \ CLL/CHRONIC LYMPHOCYTIC
464SS130	C6	MALIGNANT	S65	BONE MARROW	SS130	PELVIC GIRDLE	D885	LEUKEMIA CHRONIC - MYELOPROLIFERATIVE NEOPLASMS (MPN) \ CLL/CHRONIC LYMPHOCYTIC
464SS86	C6	MALIGNANT	S65	BONE MARROW	SS86	ILIAC CREST	D885	LEUKEMIA CHRONIC - MYELOPROLIFERATIVE NEOPLASMS (MPN) \ CLL/CHRONIC LYMPHOCYTIC
464SS60	C6	MALIGNANT	S65	BONE MARROW	SS60	FEMUR	D885	LEUKEMIA CHRONIC - MYELOPROLIFERATIVE NEOPLASMS (MPN) \ CLL/CHRONIC LYMPHOCYTIC
383SS198	C6	MALIGNANT	S22	BLOOD	SS198	WHOLE BLOOD	D885	LEUKEMIA CHRONIC - MYELOPROLIFERATIVE NEOPLASMS (MPN) \ CLL/CHRONIC LYMPHOCYTIC
383SS159	C6	MALIGNANT	S22	BLOOD	SS159	SERUM	D885	LEUKEMIA CHRONIC - MYELOPROLIFERATIVE NEOPLASMS (MPN) \ CLL/CHRONIC LYMPHOCYTIC
383SS140	C6	MALIGNANT	S22	BLOOD	SS140	PLASMA	D885	LEUKEMIA CHRONIC - MYELOPROLIFERATIVE NEOPLASMS (MPN) \ CLL/CHRONIC LYMPHOCYTIC
383SS23	C6	MALIGNANT	S22	BLOOD	SS23	BUFFY COAT	D885	LEUKEMIA CHRONIC - MYELOPROLIFERATIVE NEOPLASMS (MPN) \ CLL/CHRONIC LYMPHOCYTIC
161	C6	MALIGNANT					D885	LEUKEMIA CHRONIC - MYELOPROLIFERATIVE NEOPLASMS (MPN) \ CLL/CHRONIC LYMPHOCYTIC
1393SS1	C6	MALIGNANT	S50	SPLEEN	SS1	NONE	D886	LEUKEMIA CHRONIC - MYELOPROLIFERATIVE NEOPLASMS (MPN) \ CML/CHRONIC MYELOCYTIC
922SS182	C6	MALIGNANT	S57	LYMPH NODE	SS182	TRACHEAL	D886	LEUKEMIA CHRONIC - MYELOPROLIFERATIVE NEOPLASMS (MPN) \ CML/CHRONIC MYELOCYTIC
922SS178	C6	MALIGNANT	S57	LYMPH NODE	SS178	THORACIC	D886	LEUKEMIA CHRONIC - MYELOPROLIFERATIVE NEOPLASMS (MPN) \ CML/CHRONIC MYELOCYTIC
922SS150	C6	MALIGNANT	S57	LYMPH NODE	SS150	RENAL	D886	LEUKEMIA CHRONIC - MYELOPROLIFERATIVE NEOPLASMS (MPN) \ CML/CHRONIC MYELOCYTIC
922SS129	C6	MALIGNANT	S57	LYMPH NODE	SS129	PELVIC	D886	LEUKEMIA CHRONIC - MYELOPROLIFERATIVE NEOPLASMS (MPN) \ CML/CHRONIC MYELOCYTIC
